#node	identifier	category	term ID	term description
ecsA	224308.BSU10040	STRING clusters	CL:2386	Mostly uncharacterized, incl. Hydrolase activity, acting on ester bonds, and Thioredoxin-like superfamily
ecsA	224308.BSU10040	STRING clusters	CL:2387	Mostly uncharacterized, incl. Hydrolase activity, acting on ester bonds, and Lipid biosynthesis
ecsA	224308.BSU10040	STRING clusters	CL:2388	Mostly uncharacterized, incl. Glycerolipid metabolism, and Sporulation
ecsA	224308.BSU10040	STRING clusters	CL:2389	Mostly uncharacterized, incl. Glycerolipid metabolism, and Thioredoxin-like superfamily
ecsA	224308.BSU10040	STRING clusters	CL:2391	Mostly uncharacterized, incl. Glycerolipid metabolism, and Thioredoxin-like superfamily
ecsA	224308.BSU10040	STRING clusters	CL:2487	Mixed, incl. Sulfatase, N-terminal, and Glycerolipid metabolism
ecsA	224308.BSU10040	STRING clusters	CL:2488	Mixed, incl. Sulfatase, N-terminal, and MMPL family
ecsA	224308.BSU10040	UniProt Keywords	KW-0067	ATP-binding
ecsA	224308.BSU10040	UniProt Keywords	KW-0178	Competence
ecsA	224308.BSU10040	UniProt Keywords	KW-0547	Nucleotide-binding
ecsA	224308.BSU10040	UniProt Keywords	KW-0749	Sporulation
ecsA	224308.BSU10040	UniProt Keywords	KW-0813	Transport
ecsA	224308.BSU10040	InterPro	IPR003439	ABC transporter-like, ATP-binding domain
ecsA	224308.BSU10040	InterPro	IPR003593	AAA+ ATPase domain
ecsA	224308.BSU10040	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
ecsA	224308.BSU10040	SMART	SM00382	ATPases associated with a variety of cellular activities
ecsB	224308.BSU10050	GO Process	GO:0007154	Cell communication
ecsB	224308.BSU10050	GO Process	GO:0009292	Horizontal gene transfer
ecsB	224308.BSU10050	GO Process	GO:0009294	DNA-mediated transformation
ecsB	224308.BSU10050	GO Process	GO:0009605	Response to external stimulus
ecsB	224308.BSU10050	GO Process	GO:0009653	Anatomical structure morphogenesis
ecsB	224308.BSU10050	GO Process	GO:0009987	Cellular process
ecsB	224308.BSU10050	GO Process	GO:0009991	Response to extracellular stimulus
ecsB	224308.BSU10050	GO Process	GO:0030154	Cell differentiation
ecsB	224308.BSU10050	GO Process	GO:0030420	Establishment of competence for transformation
ecsB	224308.BSU10050	GO Process	GO:0030435	Sporulation resulting in formation of a cellular spore
ecsB	224308.BSU10050	GO Process	GO:0031668	Cellular response to extracellular stimulus
ecsB	224308.BSU10050	GO Process	GO:0032502	Developmental process
ecsB	224308.BSU10050	GO Process	GO:0043934	Sporulation
ecsB	224308.BSU10050	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
ecsB	224308.BSU10050	GO Process	GO:0048856	Anatomical structure development
ecsB	224308.BSU10050	GO Process	GO:0048869	Cellular developmental process
ecsB	224308.BSU10050	GO Process	GO:0050896	Response to stimulus
ecsB	224308.BSU10050	GO Process	GO:0051716	Cellular response to stimulus
ecsB	224308.BSU10050	GO Process	GO:0071496	Cellular response to external stimulus
ecsB	224308.BSU10050	GO Component	GO:0005886	Plasma membrane
ecsB	224308.BSU10050	GO Component	GO:0016020	Membrane
ecsB	224308.BSU10050	GO Component	GO:0016021	Integral component of membrane
ecsB	224308.BSU10050	GO Component	GO:0031224	Intrinsic component of membrane
ecsB	224308.BSU10050	GO Component	GO:0071944	Cell periphery
ecsB	224308.BSU10050	GO Component	GO:0110165	Cellular anatomical entity
ecsB	224308.BSU10050	STRING clusters	CL:2383	Mixed, incl. Transmembrane helix, and Methyltransferase activity
ecsB	224308.BSU10050	STRING clusters	CL:2384	Mixed, incl. Transmembrane helix, and Methyltransferase activity
ecsB	224308.BSU10050	STRING clusters	CL:2385	Mostly uncharacterized, incl. Hydrolase activity, acting on ester bonds, and Metallopeptidase activity
ecsB	224308.BSU10050	STRING clusters	CL:2386	Mostly uncharacterized, incl. Hydrolase activity, acting on ester bonds, and Thioredoxin-like superfamily
ecsB	224308.BSU10050	STRING clusters	CL:2387	Mostly uncharacterized, incl. Hydrolase activity, acting on ester bonds, and Lipid biosynthesis
ecsB	224308.BSU10050	STRING clusters	CL:2388	Mostly uncharacterized, incl. Glycerolipid metabolism, and Sporulation
ecsB	224308.BSU10050	STRING clusters	CL:2389	Mostly uncharacterized, incl. Glycerolipid metabolism, and Thioredoxin-like superfamily
ecsB	224308.BSU10050	STRING clusters	CL:2391	Mostly uncharacterized, incl. Glycerolipid metabolism, and Thioredoxin-like superfamily
ecsB	224308.BSU10050	STRING clusters	CL:2487	Mixed, incl. Sulfatase, N-terminal, and Glycerolipid metabolism
ecsB	224308.BSU10050	STRING clusters	CL:2488	Mixed, incl. Sulfatase, N-terminal, and MMPL family
ecsB	224308.BSU10050	UniProt Keywords	KW-0178	Competence
ecsB	224308.BSU10050	UniProt Keywords	KW-0472	Membrane
ecsB	224308.BSU10050	UniProt Keywords	KW-0749	Sporulation
ecsB	224308.BSU10050	UniProt Keywords	KW-0812	Transmembrane
ecsB	224308.BSU10050	UniProt Keywords	KW-0813	Transport
ecsB	224308.BSU10050	UniProt Keywords	KW-1003	Cell membrane
ecsB	224308.BSU10050	UniProt Keywords	KW-1133	Transmembrane helix
ecsB	224308.BSU10050	Pfam	PF05975	Bacterial ABC transporter protein EcsB
ecsB	224308.BSU10050	InterPro	IPR010288	Bacterial ABC transporter EcsB
fin	224308.BSU00540	GO Process	GO:0009653	Anatomical structure morphogenesis
fin	224308.BSU00540	GO Process	GO:0009987	Cellular process
fin	224308.BSU00540	GO Process	GO:0010468	Regulation of gene expression
fin	224308.BSU00540	GO Process	GO:0019222	Regulation of metabolic process
fin	224308.BSU00540	GO Process	GO:0030154	Cell differentiation
fin	224308.BSU00540	GO Process	GO:0030435	Sporulation resulting in formation of a cellular spore
fin	224308.BSU00540	GO Process	GO:0032502	Developmental process
fin	224308.BSU00540	GO Process	GO:0043934	Sporulation
fin	224308.BSU00540	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
fin	224308.BSU00540	GO Process	GO:0048856	Anatomical structure development
fin	224308.BSU00540	GO Process	GO:0048869	Cellular developmental process
fin	224308.BSU00540	GO Process	GO:0050789	Regulation of biological process
fin	224308.BSU00540	GO Process	GO:0060255	Regulation of macromolecule metabolic process
fin	224308.BSU00540	GO Process	GO:0065007	Biological regulation
fin	224308.BSU00540	GO Function	GO:0005488	Binding
fin	224308.BSU00540	GO Function	GO:0043167	Ion binding
fin	224308.BSU00540	GO Function	GO:0043169	Cation binding
fin	224308.BSU00540	GO Function	GO:0046872	Metal ion binding
fin	224308.BSU00540	GO Component	GO:0005622	Intracellular anatomical structure
fin	224308.BSU00540	GO Component	GO:0005737	Cytoplasm
fin	224308.BSU00540	GO Component	GO:0110165	Cellular anatomical entity
fin	224308.BSU00540	UniProt Keywords	KW-0479	Metal-binding
fin	224308.BSU00540	UniProt Keywords	KW-0749	Sporulation
fin	224308.BSU00540	UniProt Keywords	KW-0804	Transcription
fin	224308.BSU00540	UniProt Keywords	KW-0805	Transcription regulation
fin	224308.BSU00540	UniProt Keywords	KW-0862	Zinc
fin	224308.BSU00540	UniProt Keywords	KW-0963	Cytoplasm
fin	224308.BSU00540	InterPro	IPR020115	Anti-sigma-F factor Fin
gdh	224308.BSU03930	GO Process	GO:0009653	Anatomical structure morphogenesis
gdh	224308.BSU03930	GO Process	GO:0009987	Cellular process
gdh	224308.BSU03930	GO Process	GO:0030154	Cell differentiation
gdh	224308.BSU03930	GO Process	GO:0030435	Sporulation resulting in formation of a cellular spore
gdh	224308.BSU03930	GO Process	GO:0032502	Developmental process
gdh	224308.BSU03930	GO Process	GO:0043934	Sporulation
gdh	224308.BSU03930	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
gdh	224308.BSU03930	GO Process	GO:0048856	Anatomical structure development
gdh	224308.BSU03930	GO Process	GO:0048869	Cellular developmental process
gdh	224308.BSU03930	GO Function	GO:0003824	Catalytic activity
gdh	224308.BSU03930	GO Function	GO:0004344	Glucose dehydrogenase activity
gdh	224308.BSU03930	GO Function	GO:0016491	Oxidoreductase activity
gdh	224308.BSU03930	GO Function	GO:0016614	Oxidoreductase activity, acting on CH-OH group of donors
gdh	224308.BSU03930	GO Function	GO:0016616	Oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
gdh	224308.BSU03930	GO Function	GO:0047934	Glucose 1-dehydrogenase (NAD+) activity
gdh	224308.BSU03930	GO Function	GO:0047935	Glucose 1-dehydrogenase (NADP+) activity
gdh	224308.BSU03930	GO Function	GO:0047936	Glucose 1-dehydrogenase [NAD(P)] activity
gdh	224308.BSU03930	STRING clusters	CL:5124	Cell differentiation, and Protein of unknown function DUF421
gdh	224308.BSU03930	STRING clusters	CL:5386	Mixed, incl. Asexual sporulation, and SASP, alpha/beta-type superfamily
gdh	224308.BSU03930	STRING clusters	CL:5464	Mixed, incl. Protein of unknown function DUF421, and Glucose dehydrogenase activity
gdh	224308.BSU03930	STRING clusters	CL:5466	Mixed, incl. Glucose dehydrogenase activity, and DksA, N-terminal domain superfamily
gdh	224308.BSU03930	KEGG	bsu00030	Pentose phosphate pathway
gdh	224308.BSU03930	KEGG	bsu01100	Metabolic pathways
gdh	224308.BSU03930	KEGG	bsu01120	Microbial metabolism in diverse environments
gdh	224308.BSU03930	KEGG	bsu01200	Carbon metabolism
gdh	224308.BSU03930	COMPARTMENTS	GOCC:0005622	Intracellular
gdh	224308.BSU03930	COMPARTMENTS	GOCC:0005737	Cytoplasm
gdh	224308.BSU03930	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
gdh	224308.BSU03930	UniProt Keywords	KW-0521	NADP
gdh	224308.BSU03930	UniProt Keywords	KW-0560	Oxidoreductase
gdh	224308.BSU03930	UniProt Keywords	KW-0749	Sporulation
gdh	224308.BSU03930	Pfam	PF08659	KR domain
gdh	224308.BSU03930	InterPro	IPR002347	Short-chain dehydrogenase/reductase SDR
gdh	224308.BSU03930	InterPro	IPR020904	Short-chain dehydrogenase/reductase, conserved site
gdh	224308.BSU03930	InterPro	IPR036291	NAD(P)-binding domain superfamily
glcU	224308.BSU03920	GO Process	GO:0006810	Transport
glcU	224308.BSU03920	GO Process	GO:0008643	Carbohydrate transport
glcU	224308.BSU03920	GO Process	GO:0009653	Anatomical structure morphogenesis
glcU	224308.BSU03920	GO Process	GO:0009987	Cellular process
glcU	224308.BSU03920	GO Process	GO:0030154	Cell differentiation
glcU	224308.BSU03920	GO Process	GO:0030435	Sporulation resulting in formation of a cellular spore
glcU	224308.BSU03920	GO Process	GO:0032502	Developmental process
glcU	224308.BSU03920	GO Process	GO:0034219	Carbohydrate transmembrane transport
glcU	224308.BSU03920	GO Process	GO:0043934	Sporulation
glcU	224308.BSU03920	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
glcU	224308.BSU03920	GO Process	GO:0048856	Anatomical structure development
glcU	224308.BSU03920	GO Process	GO:0048869	Cellular developmental process
glcU	224308.BSU03920	GO Process	GO:0051179	Localization
glcU	224308.BSU03920	GO Process	GO:0051234	Establishment of localization
glcU	224308.BSU03920	GO Process	GO:0055085	Transmembrane transport
glcU	224308.BSU03920	GO Process	GO:0071702	Organic substance transport
glcU	224308.BSU03920	GO Function	GO:0005215	Transporter activity
glcU	224308.BSU03920	GO Function	GO:0015144	Carbohydrate transmembrane transporter activity
glcU	224308.BSU03920	GO Function	GO:0022857	Transmembrane transporter activity
glcU	224308.BSU03920	GO Component	GO:0005886	Plasma membrane
glcU	224308.BSU03920	GO Component	GO:0016020	Membrane
glcU	224308.BSU03920	GO Component	GO:0016021	Integral component of membrane
glcU	224308.BSU03920	GO Component	GO:0031224	Intrinsic component of membrane
glcU	224308.BSU03920	GO Component	GO:0071944	Cell periphery
glcU	224308.BSU03920	GO Component	GO:0110165	Cellular anatomical entity
glcU	224308.BSU03920	STRING clusters	CL:5124	Cell differentiation, and Protein of unknown function DUF421
glcU	224308.BSU03920	STRING clusters	CL:5386	Mixed, incl. Asexual sporulation, and SASP, alpha/beta-type superfamily
glcU	224308.BSU03920	STRING clusters	CL:5464	Mixed, incl. Protein of unknown function DUF421, and Glucose dehydrogenase activity
glcU	224308.BSU03920	STRING clusters	CL:5466	Mixed, incl. Glucose dehydrogenase activity, and DksA, N-terminal domain superfamily
glcU	224308.BSU03920	UniProt Keywords	KW-0472	Membrane
glcU	224308.BSU03920	UniProt Keywords	KW-0749	Sporulation
glcU	224308.BSU03920	UniProt Keywords	KW-0762	Sugar transport
glcU	224308.BSU03920	UniProt Keywords	KW-0812	Transmembrane
glcU	224308.BSU03920	UniProt Keywords	KW-0813	Transport
glcU	224308.BSU03920	UniProt Keywords	KW-1003	Cell membrane
glcU	224308.BSU03920	UniProt Keywords	KW-1133	Transmembrane helix
glcU	224308.BSU03920	Pfam	PF06800	Sugar transport protein
glcU	224308.BSU03920	InterPro	IPR010651	Sugar transport protein
kbaA	224308.BSU01560	GO Process	GO:0009653	Anatomical structure morphogenesis
kbaA	224308.BSU01560	GO Process	GO:0009987	Cellular process
kbaA	224308.BSU01560	GO Process	GO:0030154	Cell differentiation
kbaA	224308.BSU01560	GO Process	GO:0030435	Sporulation resulting in formation of a cellular spore
kbaA	224308.BSU01560	GO Process	GO:0032502	Developmental process
kbaA	224308.BSU01560	GO Process	GO:0042173	Regulation of sporulation resulting in formation of a cellular spore
kbaA	224308.BSU01560	GO Process	GO:0043934	Sporulation
kbaA	224308.BSU01560	GO Process	GO:0043937	Regulation of sporulation
kbaA	224308.BSU01560	GO Process	GO:0043938	Positive regulation of sporulation
kbaA	224308.BSU01560	GO Process	GO:0045595	Regulation of cell differentiation
kbaA	224308.BSU01560	GO Process	GO:0045597	Positive regulation of cell differentiation
kbaA	224308.BSU01560	GO Process	GO:0045881	Positive regulation of sporulation resulting in formation of a cellular spore
kbaA	224308.BSU01560	GO Process	GO:0048518	Positive regulation of biological process
kbaA	224308.BSU01560	GO Process	GO:0048522	Positive regulation of cellular process
kbaA	224308.BSU01560	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
kbaA	224308.BSU01560	GO Process	GO:0048856	Anatomical structure development
kbaA	224308.BSU01560	GO Process	GO:0048869	Cellular developmental process
kbaA	224308.BSU01560	GO Process	GO:0050789	Regulation of biological process
kbaA	224308.BSU01560	GO Process	GO:0050793	Regulation of developmental process
kbaA	224308.BSU01560	GO Process	GO:0050794	Regulation of cellular process
kbaA	224308.BSU01560	GO Process	GO:0051094	Positive regulation of developmental process
kbaA	224308.BSU01560	GO Process	GO:0065007	Biological regulation
kbaA	224308.BSU01560	GO Component	GO:0005886	Plasma membrane
kbaA	224308.BSU01560	GO Component	GO:0016020	Membrane
kbaA	224308.BSU01560	GO Component	GO:0016021	Integral component of membrane
kbaA	224308.BSU01560	GO Component	GO:0031224	Intrinsic component of membrane
kbaA	224308.BSU01560	GO Component	GO:0071944	Cell periphery
kbaA	224308.BSU01560	GO Component	GO:0110165	Cellular anatomical entity
kbaA	224308.BSU01560	STRING clusters	CL:5788	Mixed, incl. Quorum sensing, and Exopolysaccharide synthesis
kbaA	224308.BSU01560	STRING clusters	CL:5790	Mixed, incl. Quorum sensing, and Exopolysaccharide synthesis
kbaA	224308.BSU01560	STRING clusters	CL:5791	Mixed, incl. Exopolysaccharide synthesis, and Regulation of sporulation
kbaA	224308.BSU01560	STRING clusters	CL:5792	Mixed, incl. Exopolysaccharide synthesis, and Regulation of sporulation
kbaA	224308.BSU01560	STRING clusters	CL:5793	Mixed, incl. Regulation of sporulation, and Anti-repressor SinI
kbaA	224308.BSU01560	UniProt Keywords	KW-0472	Membrane
kbaA	224308.BSU01560	UniProt Keywords	KW-0749	Sporulation
kbaA	224308.BSU01560	UniProt Keywords	KW-0812	Transmembrane
kbaA	224308.BSU01560	UniProt Keywords	KW-1003	Cell membrane
kbaA	224308.BSU01560	UniProt Keywords	KW-1133	Transmembrane helix
kbaA	224308.BSU01560	InterPro	IPR024164	KinB-signalling pathway activation protein
kbaA	224308.BSU01560	SMART	SM01251	KinB-signalling pathway activation in sporulation
kinB	224308.BSU31450	GO Process	GO:0000160	Phosphorelay signal transduction system
kinB	224308.BSU31450	GO Process	GO:0006468	Protein phosphorylation
kinB	224308.BSU31450	GO Process	GO:0006793	Phosphorus metabolic process
kinB	224308.BSU31450	GO Process	GO:0006796	Phosphate-containing compound metabolic process
kinB	224308.BSU31450	GO Process	GO:0006807	Nitrogen compound metabolic process
kinB	224308.BSU31450	GO Process	GO:0007154	Cell communication
kinB	224308.BSU31450	GO Process	GO:0007165	Signal transduction
kinB	224308.BSU31450	GO Process	GO:0008152	Metabolic process
kinB	224308.BSU31450	GO Process	GO:0009653	Anatomical structure morphogenesis
kinB	224308.BSU31450	GO Process	GO:0009987	Cellular process
kinB	224308.BSU31450	GO Process	GO:0016310	Phosphorylation
kinB	224308.BSU31450	GO Process	GO:0018106	Peptidyl-histidine phosphorylation
kinB	224308.BSU31450	GO Process	GO:0018193	Peptidyl-amino acid modification
kinB	224308.BSU31450	GO Process	GO:0018202	Peptidyl-histidine modification
kinB	224308.BSU31450	GO Process	GO:0019538	Protein metabolic process
kinB	224308.BSU31450	GO Process	GO:0023052	Signaling
kinB	224308.BSU31450	GO Process	GO:0030154	Cell differentiation
kinB	224308.BSU31450	GO Process	GO:0030435	Sporulation resulting in formation of a cellular spore
kinB	224308.BSU31450	GO Process	GO:0032502	Developmental process
kinB	224308.BSU31450	GO Process	GO:0035556	Intracellular signal transduction
kinB	224308.BSU31450	GO Process	GO:0036211	Protein modification process
kinB	224308.BSU31450	GO Process	GO:0042173	Regulation of sporulation resulting in formation of a cellular spore
kinB	224308.BSU31450	GO Process	GO:0043170	Macromolecule metabolic process
kinB	224308.BSU31450	GO Process	GO:0043412	Macromolecule modification
kinB	224308.BSU31450	GO Process	GO:0043934	Sporulation
kinB	224308.BSU31450	GO Process	GO:0043937	Regulation of sporulation
kinB	224308.BSU31450	GO Process	GO:0043938	Positive regulation of sporulation
kinB	224308.BSU31450	GO Process	GO:0044237	Cellular metabolic process
kinB	224308.BSU31450	GO Process	GO:0044238	Primary metabolic process
kinB	224308.BSU31450	GO Process	GO:0045595	Regulation of cell differentiation
kinB	224308.BSU31450	GO Process	GO:0045597	Positive regulation of cell differentiation
